title,platform,platforms_available,appId,store_url,genre,contentRating,score,free,price,offersIAP,IAPRange,installs,developer,developerWebsite,privacyPolicy,released,updated,app_type,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
Waifu AI Anime Girlfriend Chat,ios,ios,ai.waifu.chat,https://apps.apple.com/us/app/waifu-ai-anime-girlfriend-chat/id6473601392?uo=4,Entertainment,17+,4.50806,TRUE,0,,,,WEI x AI,https://weic.ai/waifu/privacypolicy,,2023-12-09T08:00:00Z,2026-02-25T06:17:03Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
TokkingHeads AI Magic Avatars,ios,ios,com.rosebud.tokkingheads,https://apps.apple.com/us/app/tokkingheads-ai-magic-avatars/id1536511845?uo=4,Photo & Video,4+,4.68727,TRUE,0,,,,Rosebud AI,https://tokkingheads.com/,,2020-11-20T08:00:00Z,2024-08-12T18:03:38Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,EN
Muah AI: Dream Companion Chat,ios,ios,xyz.starshine.girlfriend,https://apps.apple.com/us/app/muah-ai-dream-companion-chat/id6479497772?uo=4,Lifestyle,17+,4.39804,TRUE,0,,,,STARSHINE INFINITE TECHNOLOGY LIMITED,https://friend.star-shine.xyz,,2024-05-13T07:00:00Z,2026-03-20T09:39:35Z,companion,TRUE,https://muah.ai,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messages, image gen, voice calls, phone calls, NSFW",$14.99/month,en
VCharm - your AI love coach,ios,ios,com.vcharm.app,https://apps.apple.com/us/app/vcharm-your-ai-love-coach/id6748373771?uo=4,Lifestyle,17+,3.52294,TRUE,0,,,,Fidan Aksoy,https://cdn.vcharma.online/vcharm/support.html,,2025-07-20T07:00:00Z,2026-01-16T03:19:54Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,EN
Anime Chat – AI Girlfriend Bot,ios,ios,com.meteor.aiwaifuswipe,https://apps.apple.com/us/app/anime-chat-ai-girlfriend-bot/id6472478091?uo=4,Games,17+,4.5738,TRUE,0,,,,Meteor AI Apps & Games,,,2023-12-18T08:00:00Z,2025-10-02T12:52:27Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Rubii: AI Characters Community,ios,ios,com.sf.rubii,https://apps.apple.com/us/app/rubii-ai-characters-community/id6743956024?uo=4,Entertainment,12+,3.86486,TRUE,0,,,,YoMio Tech Limited.,https://rubii.ai,,2025-05-27T07:00:00Z,2026-04-13T14:40:56Z,companion,TRUE,https://rubii.ai,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messages, voice, premium characters, community features",$9.99/month,en
GirlfriendX: AI Waifu App,ios,ios,com.toon.girlfriendx,https://apps.apple.com/us/app/girlfriendx-ai-waifu-app/id6670700038?uo=4,Entertainment,17+,4.60975,TRUE,0,,,,Reyadh Redwan Ahmed,https://toontech.uk/,,2024-10-06T07:00:00Z,2026-02-13T19:41:34Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
BoyBot My Virtual Boyfriend,ios,ios,com.testa.boybot,https://apps.apple.com/us/app/boybot-my-virtual-boyfriend/id1339115133?uo=4,Entertainment,9+,3.08537,TRUE,0,,,,RoboBot Studio,http://www.robobotstudio.com/,,2018-02-13T17:42:55Z,2024-05-10T19:41:50Z,mixed,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
"Winked: Choose, Flirt, Love",ios,ios,com.nanobitsoftware.virtuallife,https://apps.apple.com/us/app/winked-choose-flirt-love/id1553495817?uo=4,Games,17+,4.674,TRUE,0,,,,Supercharge Mobile Corp,https://www.superchargemobile.app/,,2021-12-20T08:00:00Z,2026-03-30T12:04:01Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Spicy Chat AI - AI Roleplay,ios,ios,com.aichatbot.aigirlfriend,https://apps.apple.com/us/app/spicy-chat-ai-ai-roleplay/id6736992543?uo=4,Entertainment,17+,4.26667,TRUE,0,,,,炜 刘,http://www.janitoraiapp.com,,2024-11-03T07:00:00Z,2026-02-05T14:03:39Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Cru.AI Mobile: Chat with AI,ios,ios,com.generator.artiblend,https://apps.apple.com/us/app/cru-ai-mobile-chat-with-ai/id6448693059?uo=4,Graphics & Design,17+,4.14768,TRUE,0,,,,Raakel Inberg,https://chaigirlbo.info/privacy_aigirlfriend_privacypolicy.html,,2023-05-18T07:00:00Z,2025-12-29T10:49:38Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
SoulOn-AI Girlfriend 18+ Chat,ios,ios,ai.soulon.app,https://apps.apple.com/us/app/soulon-ai-girlfriend-18-chat/id6705133758?uo=4,Entertainment,17+,4.30366,TRUE,0,,,,Science Team,https://api.soulon.ai/html/pp/Support.html,,2024-10-02T07:00:00Z,2025-08-31T13:03:20Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Jupi - AI Character Chat,ios,ios,com.jupi.aiassistant,https://apps.apple.com/us/app/jupi-ai-character-chat/id1668337467?uo=4,Entertainment,17+,4.55107,TRUE,0,,,,Bots and Bolts,,,2023-02-03T08:00:00Z,2026-03-28T18:31:57Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
My Virtual Boyfriend Talk,ios,ios,mobi.girlsapps.MyVirtualBoyfriendpubsdk,https://apps.apple.com/us/app/my-virtual-boyfriend-talk/id1003620852?uo=4,Entertainment,17+,4.33737,TRUE,0,,,,Умное Потребление,,,2015-06-17T23:13:36Z,2026-03-25T13:13:15Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Linky AI: AI Chat&Char Maker,ios,ios,com.aigc.ushow.ichat,https://apps.apple.com/us/app/linky-ai-ai-chat-char-maker/id6450916631?uo=4,Social Networking,17+,4.38999,TRUE,0,,,,SKYWORK AI PTE LTD,https://api.linke.ai,,2023-07-18T07:00:00Z,2026-03-25T01:24:11Z,companion,TRUE,https://linky.ai,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messages, premium characters, voice calls",$9.99/month,"en, zh, ja, ko, es"
AI Boyfriend Chat Companion,ios,ios,com.lyubimy.aiboyfriendchat,https://apps.apple.com/us/app/ai-boyfriend-chat-companion/id6757181994?uo=4,Entertainment,17+,5,TRUE,0,,,,YASSINE CHEQROUNI,,,2026-01-04T08:00:00Z,2026-03-05T16:38:17Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
SynClub:Chat With AI Character,ios,ios,com.creativeapp.aichat,https://apps.apple.com/us/app/synclub-chat-with-ai-character/id1671537674?uo=4,Entertainment,17+,4.56444,TRUE,0,,,,"HICLUB, INC.",https://www.synclubaichat.com/,,2023-03-06T08:00:00Z,2026-04-09T15:55:13Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Spicy Chat AI,ios,ios,FirstWater.CheekyChat,https://apps.apple.com/us/app/spicy-chat-ai/id6449228704?uo=4,Social Networking,17+,4.03327,TRUE,0,,,,Under The Dream,https://underthedream.com/spicy-chat-ai,,2023-06-02T07:00:00Z,2025-10-01T10:53:11Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Boyfriend Chat - Husby,ios,ios,filin.ChatAI,https://apps.apple.com/us/app/ai-boyfriend-chat-husby/id6448729671?uo=4,Entertainment,4+,4.66807,TRUE,0,,,,Iurii Filin,,,2023-05-11T07:00:00Z,2025-11-25T02:50:35Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Replika - AI Friend,ios,ios,ai.replika.app,https://apps.apple.com/us/app/replika-ai-friend/id1158555867?uo=4,Health & Fitness,17+,4.44804,TRUE,0,,,,"Luka, Inc.",http://www.replika.com,,2017-03-13T07:03:34Z,2026-03-16T11:52:07Z,mixed,TRUE,https://my.replika.com,TRUE,"email/password, Apple, Google",TRUE,self-declaration,TRUE,FALSE,"romantic partner role, voice calls, AR, HD avatars, memory",$19.99/month,"en, es, fr, de, it, pt, ja, ko, zh"
X.O: AI Girlfriend & Boyfriend,ios,ios,com.xo.ai.girlfriend.boyfriend.chat,https://apps.apple.com/us/app/x-o-ai-girlfriend-boyfriend/id6741393424?uo=4,Entertainment,17+,4.224,TRUE,0,,,,Artur Kuryla,,,2025-04-28T07:00:00Z,2025-08-27T19:28:30Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Soulplay - AI Roleplay,ios,ios,app.soulplay.soulplay,https://apps.apple.com/us/app/soulplay-ai-roleplay/id6501972568?uo=4,Games,17+,4.65585,TRUE,0,,,,Studio Dopa LLC,https://studiodopa.com/,,2024-05-01T07:00:00Z,2026-03-27T20:56:03Z,companion,TRUE,https://soulplay.app,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messages, voice, premium scenarios, NSFW",$9.99/month,en
CHAI: Social AI Platform- Chat,ios,ios,com.beauchamp.Messenger.external,https://apps.apple.com/us/app/chai-social-ai-platform-chat/id1544750895?uo=4,Entertainment,17+,4.4428,TRUE,0,,,,Chai Research Corp.,https://chai-research.com/,,2021-03-31T07:00:00Z,2026-04-13T18:08:00Z,companion,TRUE,https://chai.ml,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messages, faster AI, premium bots, memory, no ads",$13.99/month,en
Ai Boyfriend Chat,ios,ios,com.aivirtualboyfriend.aivirtualboyfriend,https://apps.apple.com/us/app/ai-boyfriend-chat/id6467125779?uo=4,Entertainment,17+,4.33965,TRUE,0,,,,Alexis Tuil,,,2023-10-05T07:00:00Z,2026-04-09T17:32:04Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Virtual AI Boyfriend: SpicyBF,ios,ios,com.onyxtech.spicybf,https://apps.apple.com/us/app/virtual-ai-boyfriend-spicybf/id6756841206?uo=4,Entertainment,17+,4.72,TRUE,0,,,,Onyx Tech Inc,,,2026-01-18T08:00:00Z,2026-03-28T02:04:28Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Boyfriend: Roleplay Chat,ios,ios,com.wizarddynamics.aiboyfriend,https://apps.apple.com/us/app/ai-boyfriend-roleplay-chat/id6756181306?uo=4,Entertainment,17+,3.96875,TRUE,0,,,,Manuel Worlitzer,,,2025-12-07T08:00:00Z,2026-04-01T10:26:29Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Boyfriend Chat: iBoy,ios,ios,com.apperry.aibf,https://apps.apple.com/us/app/ai-boyfriend-chat-iboy/id1565524138?uo=4,Entertainment,17+,4.49969,TRUE,0,,,,LABANE CORP. LTD,https://boyfriend.myanima.ai/,,2021-05-04T07:00:00Z,2026-04-06T10:54:04Z,companion,TRUE,https://myanima.ai,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"romantic mode, voice calls, AR experience, premium outfits, more memories",$9.99/month,"en, es, fr, de, it, pt, ja, ko"
SoulTalk: AI Friends Chat,ios,ios,cc.aifriends.soultalk,https://apps.apple.com/us/app/soultalk-ai-friends-chat/id6504914846?uo=4,Social Networking,17+,4.52559,TRUE,0,,,,SINGULARITY MUTUAL ENTERTAINMENT CULTURE MEDIA LIMITED,https://app.starcrowd.ai,,2024-06-28T07:00:00Z,2026-02-04T09:07:53Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Talkie Lab - AI Playground,ios,ios,com.tara.ai,https://apps.apple.com/us/app/talkie-lab-ai-playground/id6740326134?uo=4,Entertainment,17+,4.74786,TRUE,0,,,,SUBSUP PTE. LTD.,https://talkie-ai.com/,,2025-02-11T08:00:00Z,2026-04-12T07:12:47Z,general_purpose,TRUE,https://www.talkie-ai.com,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited chats, premium characters, image gen, voice calls",$9.99/month,"en, zh, ja, ko, es, fr, de, pt"
FriendX - Virtual AI Boyfriend,ios,ios,app.aiboy,https://apps.apple.com/us/app/friendx-virtual-ai-boyfriend/id6741568820?uo=4,Entertainment,17+,4.71133,TRUE,0,,,,Tequilab LP,https://www.aiboy.app,,2025-02-25T08:00:00Z,2026-03-03T08:58:03Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
PolyBuzz: Chat with Characters,ios,ios,ai.socialapps.speakmaster,https://apps.apple.com/us/app/polybuzz-chat-with-characters/id6449190344?uo=4,Entertainment,17+,4.42823,TRUE,0,,,,CLOUD WHALE INTERACTIVE TECHNOLOGY LLC.,https://app.polybuzz.ai,,2023-05-23T07:00:00Z,2026-04-11T10:14:57Z,companion,TRUE,https://polybuzz.ai,TRUE,"email/password, Google, Apple",TRUE,self-declaration,FALSE,FALSE,"premium characters, voice features, image gen, unlimited messages",$9.99/month,"en, zh, ja, ko, es, fr"
"Frenzo - Chat, Connect & Cheer",ios,ios,uo.frenzo.tb.mtt,https://apps.apple.com/us/app/frenzo-chat-connect-cheer/id6751625136?uo=4,Lifestyle,17+,4.82143,TRUE,0,,,,利平 刘,,,2025-08-31T07:00:00Z,2025-10-17T10:06:17Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Flamify: AI Voice & Chat,ios,ios,com.chatflame.toltech,https://apps.apple.com/us/app/flamify-ai-voice-chat/id6502898347?uo=4,Social Networking,17+,4.44909,TRUE,0,,,,Tolstykh Dmitrii,https://flamify.ai/,,2024-07-01T07:00:00Z,2026-02-17T13:53:37Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Romantic AI Girlfriend Chat,ios,ios,com.romanticai.romanticai,https://apps.apple.com/us/app/romantic-ai-girlfriend-chat/id1604044764?uo=4,Entertainment,17+,4.30042,TRUE,0,,,,Just Web It Oy,https://zemomedia.com/,,2022-01-26T08:00:00Z,2025-10-31T19:46:10Z,companion,TRUE,https://romanticai.com,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messages, voice, photos, romantic mode, NSFW",$9.99/month,"en, es, fr, de, pt, ru"
Intimate - AI Girlfriend Chat,ios,ios,com.example.intimatev2,https://apps.apple.com/us/app/intimate-ai-girlfriend-chat/id6449442465?uo=4,Entertainment,17+,4.34665,TRUE,0,,,,Growing Pains LLC,https://intimategf.com,,2023-06-28T07:00:00Z,2026-04-10T14:10:00Z,companion,TRUE,https://intimategf.com,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messages, voice, photos, romantic roleplay",$17.99/month,en
DoloPlanet – Sensual AI Crush,ios,ios,net.dolopla.app,https://apps.apple.com/us/app/doloplanet-sensual-ai-crush/id6737131196?uo=4,Book,17+,4.59999,TRUE,0,,,,"dololabs Co., Ltd.",https://doloplanet.com,,2025-08-10T07:00:00Z,2026-04-01T07:42:04Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
HiBae - Best AI Companion,ios,ios,ai.hibae.3d,https://apps.apple.com/us/app/hibae-best-ai-companion/id6449830507?uo=4,Lifestyle,17+,4.65874,TRUE,0,,,,LITE AI TECHNOLOGY (SINGAPORE) PTE. LTD,,,2023-06-06T07:00:00Z,2026-04-09T23:49:12Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Fling AI Character & Roleplay,ios,ios,com.pixerylabs.aifriend,https://apps.apple.com/us/app/fling-ai-character-roleplay/id6478596328?uo=4,Entertainment,17+,3.71429,TRUE,0,,,,Pixery Bilgi Teknolojileri,,,2024-04-17T07:00:00Z,2026-03-04T12:04:10Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Ai Girl: Chat with Girlfriend,ios,ios,ai.girl.friend.character,https://apps.apple.com/us/app/ai-girl-chat-with-girlfriend/id6503456381?uo=4,Social Networking,17+,4.33236,TRUE,0,,,,FindUS Phone Tracker by number,https://theaigirl.ai,,2024-07-02T07:00:00Z,2026-01-12T06:14:21Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
EVA AI Soulmate,ios,ios,com.ifriend.ios,https://apps.apple.com/us/app/eva-ai-soulmate/id1551794721?uo=4,Lifestyle,17+,4.32083,TRUE,0,,,,Novi Limited,https://evaapp.ai/app/,,2021-02-11T08:00:00Z,2026-04-09T14:00:43Z,companion,TRUE,https://evaapp.ai,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messages, voice, exclusive characters, photos",$9.99/month,"en, es, de, fr, pt, ja"
LeonTalk,ios,ios,com.inferbot.aiwizard,https://apps.apple.com/us/app/leontalk/id6740220703?uo=4,Entertainment,17+,4.5,TRUE,0,,,,Peak Point Technology Co. LTD,https://jab638d13.app-ads-txt.com/,,2025-04-02T07:00:00Z,2025-11-08T18:19:18Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
MeetAI：Chat with AI Friend,ios,ios,com.meet.ai,https://apps.apple.com/us/app/meetai-chat-with-ai-friend/id6447675508?uo=4,Entertainment,17+,4.68269,TRUE,0,,,,"Chengdu Yongyi Technology Co., Ltd.",https://letsmeetai.com/terms/,,2023-04-21T07:00:00Z,2025-11-28T10:44:45Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Virtual Boyfriend Chat - AI BF,ios,ios,com.heyloopofficial.HeartMate,https://apps.apple.com/us/app/virtual-boyfriend-chat-ai-bf/id6747583000?uo=4,Entertainment,17+,4.63636,TRUE,0,,,,OceanPath Tech,https://www.oceanpathtech.com/,,2025-06-22T07:00:00Z,2026-03-28T18:36:19Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Jaxxi: AI Boyfriend,ios,ios,com.castlepumpkin.jaxi,https://apps.apple.com/us/app/jaxxi-ai-boyfriend/id6714478786?uo=4,Entertainment,17+,4.38235,TRUE,0,,,,Sungho Park,https://castlepumpkin.blogspot.com/,,2024-09-25T07:00:00Z,2026-04-13T14:57:38Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Boyfriend: Truth or Dare+,ios,ios,tinyleo.com.gaycouple,https://apps.apple.com/us/app/ai-boyfriend-truth-or-dare/id6448089548?uo=4,Lifestyle,17+,5,TRUE,0,,,,"Tiny Leo Co., Ltd",,,2023-05-12T07:00:00Z,2025-07-27T06:39:01Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Boyfriend: Spicy Chat AI,ios,ios,co.northlogic.aiboyfriend,https://apps.apple.com/us/app/ai-boyfriend-spicy-chat-ai/id6478466685?uo=4,Entertainment,17+,0,TRUE,0,,,,Daniel Lasek,,,2024-03-04T08:00:00Z,2025-12-11T17:57:50Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Dokichat – Romantic AI Chat,ios,ios,club.dokichat.app,https://apps.apple.com/us/app/dokichat-romantic-ai-chat/id6642711442?uo=4,Entertainment,17+,4.59905,TRUE,0,,,,"Dreamintelli, Inc.",https://dokichat.club,,2024-09-25T07:00:00Z,2026-04-03T13:17:42Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI BF - Virtual Boyfriend Chat,ios,ios,com.lyndl.aiboyfriend,https://apps.apple.com/us/app/ai-bf-virtual-boyfriend-chat/id6757341256?uo=4,Entertainment,17+,4.3,TRUE,0,,,,Lyndl ltd,https://www.lyndl.app,,2026-01-12T08:00:00Z,2026-01-13T00:08:10Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
ChaChat:Chat with AI Character,ios,ios,com.mynalabs.overdub,https://apps.apple.com/us/app/chachat-chat-with-ai-character/id6444773124?uo=4,Lifestyle,17+,4.38426,TRUE,0,,,,Mynalabs.ai,https://chachat.app/,,2023-10-25T07:00:00Z,2026-04-08T15:26:45Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Lover - AI Girlfriend Chat,ios,ios,Fantasy.GF,https://apps.apple.com/us/app/ai-lover-ai-girlfriend-chat/id6736365427?uo=4,Entertainment,17+,4.48739,TRUE,0,,,,VPN Free Unlimited Ltd,,,2025-01-15T08:00:00Z,2025-12-04T09:29:10Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Boyfriend: Companion & Love,ios,ios,com.ai.chatbot.roleplay.boyfriend,https://apps.apple.com/us/app/ai-boyfriend-companion-love/id6479238342?uo=4,Lifestyle,17+,4.16667,TRUE,0,,,,Pei Chen,,,2024-03-11T07:00:00Z,2024-04-17T18:50:53Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Lior: AI Boyfriend Chat,ios,ios,com.ziya.Lior,https://apps.apple.com/us/app/lior-ai-boyfriend-chat/id6752859042?uo=4,Entertainment,17+,4.27778,TRUE,0,,,,ZIYA GUVEN,,,2025-10-01T07:00:00Z,2026-02-14T00:20:07Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Boyfriend Chat - DreamWeave,ios,ios,com.dreamweave.ai,https://apps.apple.com/us/app/ai-boyfriend-chat-dreamweave/id6748649572?uo=4,Entertainment,17+,4.6909,TRUE,0,,,,"Sichuan Shanghu Network Technology Co., Ltd.",https://www.alldreamaiapp.com,,2025-07-16T07:00:00Z,2025-08-05T06:35:24Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Anime Boyfriend - AI Boy Chat,ios,ios,com.AIBoyfriend.lovechat,https://apps.apple.com/us/app/anime-boyfriend-ai-boy-chat/id6472152442?uo=4,Social Networking,17+,4,TRUE,0,,,,Mistero VPN,,,2023-11-27T08:00:00Z,2023-12-29T02:06:32Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Emma: AI Girlfriend,ios,ios,com.paschcua.emma,https://apps.apple.com/us/app/emma-ai-girlfriend/id6757818920?uo=4,Lifestyle,17+,0,TRUE,0,,,,Pascal Scheidegger,,,2026-01-26T08:00:00Z,2026-03-04T00:59:18Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Boyfriend Simulator,ios,ios,bf.com.wga,https://apps.apple.com/us/app/boyfriend-simulator/id6761436607?uo=4,Lifestyle,17+,5,TRUE,0,,,,WhatsGoodApps LLC,,,2026-04-02T07:00:00Z,2026-04-11T13:23:17Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Lovity: Chat & Create AI Mate,ios,ios,com.persona.pair,https://apps.apple.com/us/app/lovity-chat-create-ai-mate/id6670345052?uo=4,Entertainment,17+,4.43269,TRUE,0,,,,Michael Cohen,,,2024-09-04T07:00:00Z,2026-01-25T18:03:04Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend-EveChat,ios,ios,com.ai.girls.evechat,https://apps.apple.com/us/app/ai-girlfriend-evechat/id6544785886?uo=4,Games,17+,3.89474,TRUE,0,,,,"Shenzhen Bofeite Technology Co., Ltd",,,2024-08-11T07:00:00Z,2025-01-16T11:24:03Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
SynthTalk-Rizz AI assistant,ios,ios,com.alrite.youngking,https://apps.apple.com/us/app/synthtalk-rizz-ai-assistant/id6739634308?uo=4,Lifestyle,12+,4.85714,TRUE,0,,,,Young power Inc.,,,2025-01-08T08:00:00Z,2025-07-17T05:29:20Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,"EN, ES"
RolePlay AI: Spicy chat,ios,ios,com.vilius.bundulas.perfect.match,https://apps.apple.com/us/app/roleplay-ai-spicy-chat/id6738872717?uo=4,Entertainment,17+,4,TRUE,0,,,,Vilius Bundulas,,,2024-12-05T08:00:00Z,2025-01-13T15:16:20Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
